trade_dt,600000.SH,000002.SZ,600002.SH,000004.SZ,600004.SH,000006.SZ,600006.SH,000008.SZ,600008.SH,000010.SZ,600010.SH,000012.SZ,600012.SH,000014.SZ,600014.SH,000016.SZ,600016.SH,000018.SZ,600018.SH,000020.SZ,600020.SH,000022.SZ,600022.SH,000024.SZ
2025-11-18,0.5799014708855912,-0.5920917030829768,-1.4243067763492279,-0.7708782166494256,1.6389763101981907,-0.8775937270787433,-1.5172347244948206,-0.732562138418999,0.21970787728167754,1.8406562024246946,-1.2453968343960122,-0.9848761970279002,-0.8305740132307783,-0.513709811815673,-0.7486517349152122,0.0961873074943822,2.0142992961169552,0.8619241913240847,-0.008729687649173964,2.6050477974839907,-0.15951598082946233,0.2539927350428548,-0.2059107072214592,0.362374140254366
2025-11-19,1.5218724499436886,0.929693143910755,0.5909225252213929,0.2096648191615617,0.8392949028957023,-1.7175963364770686,-2.6791446273233483,-1.0772734442118952,0.6234852302570983,2.0106137693756745,-0.568090014463849,1.0741487620930457,-0.07217622098331615,-0.9526342725453976,-0.10866579084316247,-0.03487452344769487,1.2923386061160616,0.27544403306556614,-0.829393122177038,0.903072687251914,-1.1651526181694063,-0.06427396944803518,-1.0356952417268537,0.027238063422744103
2025-11-20,0.29251198488427466,0.6394150382659687,1.2305289961569894,0.13944474799481352,0.8255093442620736,-1.309368796730509,-1.696232005608257,-0.7500268460092583,-0.7826753025950818,1.6973543691046777,-1.317289739250119,1.3054187590569284,-1.0489150327773094,-1.2053002867337157,-0.3996224320655124,0.7469016786788181,0.6786126952214586,0.2405370379841154,-0.9379546093823459,1.6757952885328546,0.4446903466095481,-0.12394296724187615,-1.574386498188544,0.8236233983973881
2025-11-21,-0.1104144942290332,0.27655737958095333,1.636134079960104,-0.25333602415774537,0.6484184891320668,-1.4947853077070994,-1.0286893554985619,-0.5519130260049406,0.5644624704696575,0.8521589370764729,-0.9305253122952928,0.2663423862959484,-0.9775055440947528,-0.7855677928934675,0.8434349059503825,1.4759993299798564,0.9449181279148162,0.6544698439842064,-1.54847733915514,0.7961707820594115,-0.15786306449735277,-0.3378329059003554,-1.8929097999740545,1.4264240554694592
2025-11-24,-0.31696197495377704,-0.5117379409485834,1.1323742399052839,0.40436252911173215,0.9700208164037654,-1.9129205141987182,-1.1754270028936256,-0.8375027518706475,0.724670834918975,1.4731688109568715,-0.4185621133937287,0.2270946905160517,-1.2972131760770291,-0.6052890544583605,1.3881287105335092,1.0697952426491368,0.6949876887365475,0.48930757434697714,-0.7976480016527159,0.10309737191464434,0.31083137393121524,-1.778542357698437,-0.5567136108837536,1.784322400600935
2025-11-25,-0.7682886801161267,-0.19595001714983,1.0748122818985963,0.17935279438054375,1.2151085972922602,-2.0166837360136625,-1.0305981290221962,-0.9294596584510988,0.04243996657305223,1.869300055517922,0.3849343863583109,-0.06878887512429899,-1.1457933299652534,-0.9065935440215385,1.7940135937833346,0.9433033996142612,1.068352628069583,0.5358161057158666,-0.835679451334312,-0.7048195210492295,-0.0649016771316823,-1.361783344370449,-1.105084492093527,0.8886613645777365
2025-11-26,0.2936600938477377,-0.5603904608310807,0.7125038043402592,2.0753501869081226,0.41562930793147423,-1.8877862298501655,-0.9406547499147762,-0.7928257738203096,-0.8941147209875748,0.801925137640402,0.5687733474496247,-0.699776207127305,-1.3311629579976578,-0.9970784521028224,1.2318569003137825,1.2248656912942657,0.2801949240713607,-0.5319158957638183,-0.8377150767189006,-0.5413054745933606,-0.007125055372178505,-1.2095579964429526,-0.35552726457715383,1.1033417944655397
2025-11-27,0.3000657933803586,0.19102814346532634,0.3269238050374421,2.005130382281566,0.35523682882992064,-1.2389555729446713,-0.24013427553461986,-0.7944634089678401,-1.1495302002943497,0.5230273242276466,0.8850579008798283,-1.3643115128737893,-0.85734483102703,-1.7336524203539387,-0.04878291345802119,1.0339168752123713,0.688807525527004,-0.41735668658422226,-0.5243137820023026,-0.9722170725221386,0.024636217141028975,-1.4785303428467822,-0.8930949528414659,2.545024525816785
2025-11-28,-0.18458431708569328,0.18451455993658009,0.6288966527925426,1.095243412806189,0.36781137648254486,-1.4770015396486071,0.11140659282110993,-0.958779169066286,-0.7329652280140583,1.2450818170689615,1.0961018218816134,-0.4974302608751509,-1.719011673966541,-1.8956644830998488,-0.3295231909485232,1.2787007563043182,1.3493540097700443,0.28330935844868677,-0.6513845225905958,-0.11627564265796847,-0.9834495610563311,0.46416431920957946,-0.316586872734257,3.0245390663463145
2025-12-01,0.8613530468880135,1.349230882032331,0.8115722051935744,0.573104007546166,-0.4465594420907665,-1.2142076224309502,0.6106069628458106,0.047938355079924055,-0.41383193391301476,0.20481880898422333,0.9246188746366502,-0.36852612362278203,-1.0584619623483789,-1.7064816690722102,-0.5177701928631144,0.35901202613688243,1.6723328784196403,-0.2916454079440488,-0.6410178738631135,-0.05659341826581349,-1.6408808553509355,-0.2689818336920594,-0.8523525369640123,2.6731791720157894
2025-12-02,0.9223022833088614,1.6216241970607101,-0.38934269988058245,0.010038869700182862,0.8401185111079466,-1.419062349465828,-0.5802943059556537,-0.19002678393269185,-0.011284425385277408,-0.4543276544034701,0.3533383299487706,-0.23502416515673738,-1.5681525983819518,-1.8851750628585267,-0.15314524361842402,0.475391167259003,1.6035143543740642,0.20461865196079165,-0.11809265017535663,0.2359071553954773,-0.5021514375023939,-0.5580443963692188,0.29036373330644516,2.580858840900992
2025-12-03,0.9438136433512689,0.8870322738211476,0.17849394933660595,-0.0990361439545736,0.6407142710912465,-1.2690524085988035,-0.3310369637108722,-0.23773218060871618,-1.0463135395922472,-0.7491037961190111,0.576925327491235,-1.0430858008555626,-0.7353640728204581,-2.273165876347866,0.46795138539255504,0.3171150139897564,2.05819136237141,-0.1842761440695653,0.4954789700511075,0.5391512074645461,-0.5808109523751515,-0.24596857676306702,0.1850030287887879,2.55793366941099
2025-12-04,-0.24585359732193113,1.204567900302719,0.6642209917781995,-0.1281558837649266,0.3671020014620299,-1.093669148202094,-0.4031504811870815,-0.7631524407130545,-0.47953285284392316,-1.0978545644103899,0.2330553186061369,-1.540468936449455,-1.1581911826663338,-1.808675467094896,0.9409274283750036,0.17854488291970483,1.691344824351408,0.4414234833628365,0.2409640768380566,0.1256929931937814,-0.945429995333034,-0.16469307156982585,0.36526536180392677,2.919684049610747
2025-12-05,0.5303444352642205,1.1860940213753994,0.5265098822846579,-0.16708559651835359,-0.4371892992699177,-1.981774427854977,-0.589074058851178,-0.1505423141557433,-1.0228779649953765,-0.8211795356040195,0.4081291530365203,-1.545477264851078,-0.4993236934392904,-1.6142219573569205,1.5615739570205884,-0.03829933686086161,2.3125202633745086,0.8949003151463146,0.3629534225616812,-0.3735204426318913,-0.3162478821678528,-0.5407851985284534,-0.3865126393950516,2.426151489986919
2025-12-08,0.08697853439557474,0.4322427889406787,0.7572813752763231,-0.5605748460276664,0.07925602791395303,-1.6655697693702536,0.09590899592016049,-0.27382345309259587,-0.3607064002577834,-1.0054770053201123,-0.42386747511549483,-1.832119389561839,0.10424454961304519,-1.7700618918977433,1.3417683517153256,-0.8051493341595993,2.4307148614964933,0.4845781849399105,0.596321332203913,-0.32113951735176327,-0.17862674309838092,-0.7538460239247023,0.3516518226710968,1.9957306519096645
2025-12-09,-0.03734950786248927,0.6309017215980782,1.872357971632798,-0.27513689859747004,-0.08910905490104863,-1.720460357504818,-0.17596847492058115,-0.6647693452322868,0.43475384842648324,-1.5496032797331292,0.6495668249238774,-0.9703537112792096,-0.593410781197123,-2.061417152044252,1.0923302840824023,0.08173643617789486,2.9042729537885403,0.03434002176615085,0.9194934438828071,0.32385808454003784,-0.2645322460282622,-0.011519866617829333,-0.772049850332187,1.4004047649923799
2025-12-10,0.4589315778842399,0.6847130719943375,1.4247152364124538,0.010376238882252226,0.2664724786280888,-2.1093918774430267,-1.104426036364871,-1.1596871987772306,-0.41777638399135697,-0.3216262454003139,0.3217440636001886,-0.9060074993027891,-0.13977952651623352,-1.1646200337559482,0.5039421476253472,-0.09842073048744543,2.022969707915658,1.0854260730730176,0.7187010287678789,-0.11147414168447832,-0.1680382425175903,-0.4040540380323677,-0.5589097195713562,1.648775444475166
2025-12-11,1.089859147711394,1.3642215123081745,1.476741478031023,-0.059121437511539615,0.2397182145052984,-1.6867262500157316,0.05975627742060123,-1.4300414911865493,-0.5579901952348988,0.13364377261201202,-0.1587944337179727,-0.6622550388378188,-0.3676340974358626,-1.991677228154639,0.011164349776401213,-0.19855017344560372,1.9202420268025473,0.2881273726543309,0.8162457464293676,-0.19138376675732974,0.07392358177822902,-0.6318489538639774,-0.19834408819897467,1.4102319737860838
2025-12-12,0.8266292857344523,1.0612921362129413,1.156057313882607,-0.4402108822377409,-0.02061301228662582,-2.392003590380404,0.7440175819666031,-1.3489570190307352,-0.09767191139729364,0.35610147172690776,-0.10650893645909998,-1.2073937734239222,-0.5109086182472979,-1.4914323273611827,-0.7666696144777333,-0.3927411512005677,1.9983663935589315,0.7705479885324981,1.4638110814900067,0.36768601749814006,0.19455489234688012,-0.29523524808088913,-0.8650357669601254,1.3545985747668707
2025-12-15,0.4310453820357505,1.2001427084319616,1.1450946499037473,-0.30603184276017315,0.03370076398609371,-1.717881595633525,0.5859478030243515,-0.6658580946166214,-0.13325512336821438,0.8414230017171093,-0.35075217838777045,-1.2814020084194042,-0.31547977540010785,-2.138430338148141,-1.0310673364973213,-0.9970642313284723,2.452448799806801,0.20410560638518593,0.9601125225037186,0.7277485382180993,-0.15420186136604738,-0.09934602625268385,-0.5135009392367172,1.71388514439666
2025-12-16,0.2766014368411469,1.427231468980388,1.4761793467172781,-0.17006343072941238,-0.21664816327931324,-1.6618740435082664,0.5760895136403482,-1.0561923691743424,-0.7747468352758927,0.7878907970010218,0.050161806826791736,-1.1120299429056626,-0.34867915400983196,-1.5085587936017217,-0.6029838701106193,-1.4629867818990743,1.6342413905218096,0.45552756408637873,0.8593604337123915,0.6078306196801865,0.013560256832089085,-0.2384709703423026,-0.07513904487444781,2.120308974385837
2025-12-17,0.9156571989805417,0.944283826429873,1.7710046625314906,0.08727289264722563,0.3160674968834819,-2.121117492509351,0.3622989673163205,-1.4993610145815464,-0.6719534577275025,1.1565265577471482,0.19184571522807065,-1.0489557290517482,0.11214045103295578,-1.7808132871401123,-0.3760477275407986,-0.89419054178392,2.156911206983443,1.2838670341795722,0.7207860310958916,-0.22039040783041378,0.6523760100863258,0.3613010742047308,-0.6226046262352978,0.9308908960263634
2025-12-18,1.4799497630047946,1.140844832857753,0.9421627788473929,-0.6315705190499511,-0.06396057552521572,-1.917286703685683,1.1248021529050989,-1.5587636572573602,-0.6366600592414426,0.5246863692297207,-0.09682775255697167,-1.6230417832344028,-0.6740330922428587,-1.1171104209420157,-0.5894191471451872,-1.0390305190913507,1.607707871139476,0.7900318423170155,0.5927288208036077,-0.04557810970658924,0.7402474963040434,-0.5543420631024992,-0.34233098003113993,1.6374735914265592
2025-12-19,1.2850145253791576,1.1145133697298832,0.7922023226252182,-0.16911093458325466,0.19573650532932846,-1.7319566647222313,0.9676240743675069,-1.785909576448871,-1.1272589549089655,0.5115641784143554,0.5605755643557284,-1.9112244311992412,-1.1472290760830866,-1.31826919092424,-0.8598632470193222,-0.7646160528199469,1.672053634837545,0.7194946905726548,1.0676630276940506,-0.3578989275258023,0.43568038320002495,-0.8115517914152387,-0.31423472342251757,1.412043165456795
2025-12-22,2.0301672934570902,1.232549014306445,1.001853263429781,-0.37481702552140517,0.10936260841231558,-1.4001636945323517,0.27205142176129454,-1.1821267874154193,-0.8336605860252354,1.1697563171426864,0.3695607883745243,-1.542195680589052,-0.5044155239262037,-0.9921374945077266,-0.4008345105439064,-0.270980793806334,2.095244620790382,0.8556294642297122,1.1984552476389947,-0.4565909706967074,0.12440539605333957,-0.43052631787755985,-0.5057127046928679,1.5427930155327128
2025-12-23,1.368072862484434,0.6545688854651951,0.9136811455758399,-0.09745546912695233,0.035395259969890555,-1.569986356962287,0.11822357014313448,-1.2954442337200995,-1.0917995389567772,0.9208792608417175,0.6860872136242261,-1.4911004887662846,-1.0864700805137049,-1.040872099367388,-0.5918315763394199,-0.1877663549341798,0.780918642840413,0.5910387179918662,1.0987997719849325,-0.6446806226028963,0.6000731329145426,-0.04219009099770338,-0.6499705686896396,1.58095185558088
2025-12-24,1.2462393793594624,1.12984528782927,1.4801305945992151,0.013185803852056407,-0.87854208461544,-2.0294906131422477,-0.271623943821532,-1.3051544557234807,-1.1511408291521583,1.2709676646895451,0.07931556951660906,-1.0532902172405345,-0.29814917840396593,-1.0345824758745308,-1.157468578206463,0.4210396704615651,0.5032669964380068,0.8451252826308904,0.824204232495189,-0.09337868879869682,0.765684427528525,-1.1860089686513584,-0.7285344921616855,1.266133549716409
2025-12-25,1.1272089753428152,1.2853645907034008,0.7729225870942388,-0.1289473281767328,-0.8036259820100078,-1.4532355271335942,-0.35762965693383286,-0.6956736909474434,-1.1052573938484702,0.3791056799571297,0.5287580109810779,-1.2829877820274262,-1.0505895867827992,-1.022362589660898,-0.4822691365616272,-0.03139460688681157,1.1644350473139837,0.48310758020295125,0.9546124278973783,0.1622907467777206,0.808569954762814,-1.278220117158035,0.2665480134579496,1.8048784746632502
2025-12-26,1.144286939142454,1.4254861264422165,1.027349138434634,-0.1943385407995226,-0.6575427105656965,-1.9312590938429413,-0.8729958267235545,-0.9159695677987867,-0.821788793666245,0.13015853412605166,0.4451304041100813,-1.0221027426346605,-1.0270623500314229,-1.3820217405293935,-0.4888169864126466,-0.1341061396292696,0.6207418814635445,0.6822760174314446,0.7888990194482441,-0.5299616049244158,0.6998412687402554,-1.2973874967182448,0.15234915795754023,1.8846319606212594
2025-12-29,1.2320914862930383,1.6463774273942613,0.8365793594157522,0.5960746355995842,-0.8384098496520217,-1.3660420999598952,-0.8364836200092913,-0.9106589759574197,-1.0640517869065265,1.0591841754624656,0.971008258156207,-1.0328221866246745,-0.9931226811146568,-1.281189179211839,-0.23613733583404145,0.04550700334411234,0.4055257444347539,0.6271948115624467,1.17180668528488,-0.4303623559575078,1.4178709430594416,-1.0779029542064673,0.7868915675454303,2.1227274238313147
2025-12-30,0.5351690010610239,1.087108693169147,0.6200416081532928,0.8236122467689104,-0.748926537070669,-1.1480987035536696,-0.8264695224856224,-0.9885536496728619,-0.7547544411121015,0.21321179348559038,0.8867433461402248,-0.8537112550152065,-0.38186544453436083,-1.168954685784395,-0.5378127801443408,0.3250565802190998,0.04018310797030106,0.877182153557276,0.6939728109765936,-1.1817378817695445,0.9488504131531086,-0.5431305683046964,0.4446652034729618,2.4071561220682
2025-12-31,0.8588100155583873,1.1439798972451518,0.9711751609388001,0.4822096434834616,-0.8238260814428314,-0.9174218889267332,-0.641737121283976,-1.6545894428862997,-0.2832625946878798,0.3823577866259271,0.7617699514559729,-1.0592444970464108,-1.423956642780891,-1.2156458307428635,-0.36923398753438263,-0.3678188846844065,0.4404162836886806,0.2943692036341735,1.0243593354690363,-0.5295667772319257,1.2281157793035324,-0.3706748624169981,0.5880815634852101,2.4103476178994487
2026-01-01,1.1071755762208684,0.6629705188435373,0.8457742223988313,0.2911468696717034,-0.7805835139677275,-1.3807340430979287,-0.47893172335049816,-1.7176881865460607,-1.0125444258857244,0.05155887887448833,0.7552214956438584,-0.6415606251143268,-1.8873275014329127,-1.3252197778364407,-0.7318286371345144,-0.004738718362872402,0.295013783610085,-0.4254229540389703,1.2040590755098295,-0.8766679336917048,1.0737820778887552,-0.9578329527998098,0.2778888066391236,2.132175591748242
2026-01-02,1.027866690286016,1.0533376214863999,0.8686223042707507,0.4481980059027682,-0.5541812331167071,-1.3123159306370256,-0.2889324334066681,-0.9051468598595998,-1.1916029886886421,0.35745761648110896,0.9040367291876948,-0.6354005210008522,-1.2920616861876486,-1.4505011741345846,-0.8503568729148268,0.3751122683547813,-0.17822525814202206,0.0469300072122702,0.5284757124536497,-0.9593692565110217,0.873275865534852,-0.18551566782490891,0.540731530859882,2.5215865557158104
2026-01-05,0.27379903642286973,0.606306325829601,0.7490633375339879,0.4852185947123294,-0.5973807514552141,-0.9964386890225194,-0.08363646464363184,-0.9838347442203611,-1.5533370343015986,0.46118775049828475,1.3403657447843906,-0.7199811253108447,-0.524369357469139,-1.1160420511494478,-0.9688666140703794,0.06903732113641416,0.8580468895751555,-0.16921366354479234,0.47825785053540015,-1.4383722587883552,0.2858429669529372,-0.597683647424745,0.6056260704481392,2.7324211255324036
2026-01-06,1.4136362526666042,0.9614785832393107,0.761907225202172,0.5578954204030175,-0.6889975846383015,-1.4190239320789069,-0.2826110891028583,-1.3251269853676915,-1.6504748737959225,0.013983546700356814,1.149022477370296,-0.8386984913738967,-1.0941848586292713,-1.1678466979718711,-0.7320413330555273,-0.4996346208968543,0.927160938834935,0.4334181344229651,0.7118257855894449,-1.254580139083828,0.629599601075484,-0.7578106105861837,0.6240607572768107,2.8143967950592037
2026-01-07,1.1871839007535208,0.7335631207027771,0.4519519351222533,0.9058886162513654,-0.7522241849116552,-0.9725028804855859,-0.3824907099733816,-1.55500537475107,-1.4415034063426755,-0.44556394190639564,1.476865521654987,-0.8760177606895965,-0.9631301491704762,-1.5553587002652867,-0.7126019758502515,0.07898528442706784,1.218378890413698,0.04706040531843918,1.333492696774678,-1.239657985089004,0.7979328666925894,-0.8928206967385689,0.4318250460066011,2.764742660334703
2026-01-08,0.9746964529686657,0.8490669100093704,1.0863249198778537,0.1838667748178317,-0.0388399451053759,-1.508510728582095,-0.30692956559354445,-1.1394352404562833,-1.096743285016954,-0.3572935857350453,0.8743872761581977,-1.0816363753489624,-0.583225846549399,-1.4544641870832722,-0.06721932590607,-0.06890994503905504,0.6401876618845104,0.35223057202598657,0.43232170430319383,-0.9629476347574216,0.7804388137670489,-0.3828303214187176,-0.4534158514368069,3.0271317599296217
2026-01-09,0.7741628650326436,1.1299222284015777,0.5122436035134339,1.026042965859664,-0.22931599907564074,-2.039277197086591,-0.19028447211468613,-1.4749833552625857,-1.2323149946056733,0.09786356415007486,0.4687190172011578,-0.9296114911043359,-0.6340595093587705,-1.149500514100405,-0.3927691955483263,-0.32983571841624415,0.9145105444797216,-0.36253750625088305,0.3891027812947805,-0.5865303817626846,0.6089027249577053,-1.34898079595716,-0.2679425444516653,3.1704317719102884
2026-01-12,1.269737383885913,1.1983343549608036,0.8784904967016461,0.42883323248885763,0.07445586457224802,-1.3930073466682587,-0.3395090195419685,-1.1351188852103387,-0.9820110317696779,0.12414280593928273,0.8863793174020909,-0.8400488867570016,-0.6747121722380947,-1.6042887551652876,-0.4715257925180394,0.1836644026641029,0.6150411924668335,-0.08949072020122575,-0.020186928798628767,-0.9751301820781257,-0.025304604116048346,-0.9910352148892073,0.4376240301779942,2.909223538372175
2026-01-13,0.20800716416285428,1.4370627965803395,0.9160120530567435,0.19264961349828214,0.0121370363030191,-1.0132282548974592,-0.0036074603412696027,-1.2660566478404351,-1.40449743688354,-0.34482774976450026,0.8254540699172176,-0.4570690700315888,-0.5877778135987649,-2.062444524667684,-0.3622854256251495,0.12292461832795167,0.14589852444727244,-0.34454110967433504,0.5482875497449544,-0.9515655925603164,0.31995909535907535,-0.45391657304050975,0.5695562517922038,3.4823571018797446
2026-01-14,0.621680766298351,1.48056592344847,0.8434292750102411,0.165727049671851,-0.14696624177860837,-1.0790265355447248,0.27526959901148074,-1.468513696361331,-0.5814224839908041,-0.12661063876627662,1.2003538048641489,-0.2490035599917487,-0.38057601053563334,-1.8727649261391675,-0.3116776384336422,0.23986552650670456,0.026689766040817957,-0.28292866979310316,-0.3064222384134102,-0.7393099099538433,0.373662386832154,-0.649020035894442,0.3666070665446949,3.2234592133711444
2026-01-15,0.7095251888370501,1.967514606649019,0.41140872382084015,0.1768220129781193,-0.19069647991526045,-1.1966127449184185,-0.38927420793882606,-1.0891036710059396,-0.5442510459249992,-0.2732277673394625,0.865420718776941,-0.047246966773388355,-0.4951904311317619,-1.57344871804226,-0.6444407934752989,0.12114734606280325,0.7267939055199768,0.3624133435673032,0.33802635315479934,-0.28613717479819384,-0.41725240345618786,-0.7056040064818433,-0.27369322874520424,2.8771035060241963
2026-01-16,0.6660037517578798,1.4765703414713243,0.4317725379591382,0.7610100649510222,-0.3179410600640681,-1.3214499668154258,-0.18487433619352145,-1.7077490831208686,-0.27011688058059524,-0.17889893463785833,0.4246639245725385,-0.3635730580160393,-0.4446782027014735,-1.8335294515929865,-0.42749236413220126,-0.046525832001249504,0.25657476602976326,0.11201692856516907,-0.19003752524998815,-0.6914317451085124,0.5376799398906738,-0.5544593702568326,-0.2111970476864663,3.548978247566515
