trade_dt,600000.SH,000002.SZ,600002.SH,000004.SZ,600004.SH,000006.SZ,600006.SH,000008.SZ,600008.SH,000010.SZ,600010.SH,000012.SZ,600012.SH,000014.SZ,600014.SH,000016.SZ,600016.SH,000018.SZ,600018.SH,000020.SZ,600020.SH,000022.SZ,600022.SH,000024.SZ
2025-11-18,-0.6613602596759646,0.6976329437856841,1.3975166831975114,0.7223416301656587,-1.5057175221878651,0.9849110656768295,1.543695224037927,0.7688794655882643,0.036744358370312785,-1.863394357803399,1.304991283179469,1.0499305763461135,0.6258323557262391,0.23022191984381457,0.769584881685767,0.034116563681299394,-1.9823455355233668,-0.9385646644143867,-0.08590193909447404,-2.4828429993336716,0.11770596063529129,-0.4895715196001594,0.3086570730255169,-0.324976039465923
2025-11-19,-1.4634260773860974,-0.7738113011878719,-0.3931907540730694,-0.12479800468486651,-0.8628859715832332,1.4072317795578544,2.724957645805995,1.0573733830321261,-0.4265799403642003,-1.8199594299939361,0.6404731217716624,-0.8697765708259142,0.0632573904974193,0.9482580343984484,-0.014187536476740363,-0.008951985889412484,-1.259041407178185,-0.11713046976820311,0.7229947520193278,-0.7827457864943502,1.512740646651995,-0.13227231475224993,0.999576287771186,-0.022133597186244677
2025-11-20,-0.1421026624572932,-0.3438746330662541,-1.046342609119017,-0.1428517016707816,-0.9490185430939285,1.3030537883961284,1.692494513056662,0.7879683639728989,0.6526256153245215,-1.4701431741226305,1.2124959416871797,-1.2028708520196196,1.0824353903433814,1.0453690461196965,0.4112696826406367,-0.7421262949778258,-0.7045638185006314,-0.11944586526211758,0.8696572332048754,-1.2977458582862418,-0.27601034184298845,-0.009639231615051425,1.2079042488000837,-0.6362556753593291
2025-11-21,0.1492471881348797,-0.2628329591589811,-1.778887277531914,0.041821827647553864,-0.9226026205788483,1.8761771757371737,1.2676445082843446,0.471733329521362,-0.285139227062312,-1.1251337424905556,1.0354337460490788,-0.1604704550043344,0.8514233864245324,0.7193867077522303,-0.9967245820267254,-1.4685770519315469,-0.7488269412550799,-0.5057813195276883,1.6114227297286852,-0.6292875764314348,-0.10600669501140235,0.638890620331365,1.8863516290319113,-1.6209298278093796
2025-11-24,0.261051265620636,0.4161125400292094,-1.11752825724121,-0.35703045229954333,-1.3162149825706844,2.1011359880663214,1.4332063946688463,0.6842124550970471,-0.5044071255868208,-1.2852238390562445,0.5700739278581629,0.016494080081666973,1.0910186413916896,0.7139491027097885,-1.5381975221719932,-0.7162878681457059,-0.8391318609442573,-0.6713068394073153,0.9655821495216663,-0.00985593105309887,-0.30608738464113844,1.799505398417281,0.6487897913525833,-1.526024344729545
2025-11-25,0.662451270148368,0.11280778511309668,-1.1605449691132865,-0.18985607314328953,-1.2128541253788487,1.824893520690828,1.0762530224983873,0.7409435414252985,-0.08849272468423561,-1.9061717699744352,-0.42089551079773824,0.2908176434608448,1.391046608218221,1.0681936525934883,-1.556794976637122,-0.9857947356286042,-0.8573308834924924,-0.5433796275748145,0.8700678701760843,0.7459162725642953,-0.1348766158148017,1.2707234513004435,1.081495536781382,-0.8337438640496831
2025-11-26,-0.312383280706966,0.4330003000471456,-0.8856822395706996,-2.0737262541810266,-0.5925411031385788,1.711534750700247,0.9253381023627015,0.8196368210840401,0.7699393239614942,-1.0686545188637904,-0.5257257440643467,0.8224124605472883,1.2700669559727824,0.9408657929679697,-1.580090407122371,-1.0895392819826104,-0.4443165765061286,0.6398117876561736,0.7494092385864797,0.5200594216654416,-0.02097077257115324,0.9399957562440728,0.7680184566237036,-1.337776475871743
2025-11-27,-0.2835541464702025,-0.3128767825603842,-0.362370640828819,-1.7986247778331932,-0.6346156042273057,1.2176369307360013,0.3140210131247589,0.8125572822950146,1.2090666975305344,-0.6355260152046549,-1.1310167458707963,1.1676267724190255,0.7959708854245653,1.8449835370289303,0.060879124937424325,-0.7933320452750542,-0.6737026989266933,0.4463952143045522,0.5543591300454842,0.7125159901661553,0.06179868984235692,1.311961916565088,0.8361607488385598,-2.193478064336407
2025-11-28,-0.0008270475178345504,-0.16674039503681048,-0.5851026848401788,-1.0758792293989723,-0.3672565797292173,1.3932761780138887,0.18742680295015524,0.6578464887668413,0.5790447918506862,-1.022506921587519,-1.0137568346804295,0.3826594857488025,1.5842719343259868,1.8582946341990636,0.7254859663068098,-1.204681876376433,-1.5040270854248317,-0.24757146702257554,0.5574489973593239,0.34103134322652473,1.0275420693463264,-0.2750999189179998,0.340775056913006,-2.7187138071067594
2025-12-01,-0.7995739692395023,-1.3071103839870029,-0.96449212457527,-0.6363150423087508,0.5050784531118147,1.139738266206582,-0.23745076079813676,-0.049611506903724734,0.29961448018288755,-0.056666500468943976,-1.004043125305808,0.4295804557400925,1.0444780470643307,1.5984685211427485,0.7260302125540166,-0.345264929402597,-1.509118179077621,0.24078213967991974,0.4269886148259825,-0.12991401014862422,1.5631247040420078,0.24143317405686604,0.8606456873700422,-2.596198874451173
